CustomerKey,Age,CommuteDistance,EnglishEducation,Gender,HouseOwnerFlag,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,EnglishOccupation,Region,TotalChildren,YearlyIncome,BikeBuyer
11315,64,1-2 Miles,Graduate Degree,F,0,S,2,0,Management,North America,3,70000,0
11316,64,5-10 Miles,Graduate Degree,M,1,M,2,0,Management,North America,3,60000,1
11317,65,5-10 Miles,Partial College,F,0,S,2,0,Professional,North America,3,40000,1
11318,65,1-2 Miles,Partial College,F,0,S,2,0,Professional,North America,3,40000,0
11319,80,1-2 Miles,Graduate Degree,F,0,M,2,0,Management,North America,4,70000,1
11320,80,5-10 Miles,Graduate Degree,F,1,M,2,0,Management,North America,4,80000,0
11321,79,5-10 Miles,Bachelors,M,1,M,2,0,Management,North America,5,90000,0
11322,80,5-10 Miles,Bachelors,F,1,M,2,0,Management,North America,5,90000,0
11323,79,5-10 Miles,Graduate Degree,M,1,S,3,4,Management,North America,2,120000,1
11324,78,1-2 Miles,Bachelors,M,1,M,2,0,Management,North America,5,90000,1
11325,78,5-10 Miles,Bachelors,M,1,S,2,0,Management,North America,5,90000,1
11326,78,0-1 Miles,Bachelors,M,1,M,4,3,Management,North America,2,130000,1
11327,78,5-10 Miles,Bachelors,M,1,M,2,0,Management,North America,5,90000,1
11328,78,5-10 Miles,Bachelors,M,1,M,2,0,Management,North America,5,90000,1
11329,77,5-10 Miles,Bachelors,M,1,S,2,0,Management,North America,5,90000,1
11330,77,2-5 Miles,Graduate Degree,M,1,M,1,4,Management,North America,2,110000,0
11331,49,1-2 Miles,Partial College,F,1,M,2,4,Skilled Manual,North America,4,90000,0
11332,55,0-1 Miles,Graduate Degree,F,1,S,0,0,Manual,Europe,1,10000,1
11333,55,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,1,20000,1
11334,57,0-1 Miles,Bachelors,F,1,M,0,0,Manual,Europe,1,10000,1
11335,56,0-1 Miles,Bachelors,F,1,M,0,0,Manual,Europe,1,10000,1
11336,56,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,1,20000,1
11337,56,0-1 Miles,Bachelors,M,1,M,0,0,Manual,Europe,1,10000,1
11338,56,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,1,20000,1
11339,56,0-1 Miles,Graduate Degree,M,1,S,0,0,Clerical,Europe,1,20000,1
11340,81,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,1,10000,1
11341,81,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,1,20000,1
11342,56,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,5,30000,0
11343,59,0-1 Miles,Bachelors,M,1,M,0,0,Manual,Europe,1,10000,1
11344,60,0-1 Miles,Partial College,F,1,M,0,0,Manual,Europe,1,10000,1
11345,61,0-1 Miles,Partial College,F,1,S,0,0,Manual,Europe,1,10000,1
11346,62,0-1 Miles,Partial College,F,1,S,1,0,Manual,Europe,2,10000,1
11347,62,0-1 Miles,Partial College,M,1,M,1,0,Manual,Europe,2,10000,0
11348,62,0-1 Miles,Partial College,M,1,M,1,0,Manual,Europe,2,10000,0
11349,63,2-5 Miles,Partial College,F,1,M,1,0,Manual,Europe,2,10000,0
11350,81,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,1,30000,0
11351,78,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,1,20000,1
11352,78,0-1 Miles,Partial College,M,1,M,1,0,Manual,Europe,2,10000,0
11353,76,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,1,30000,1
11354,76,0-1 Miles,Partial College,F,1,M,0,0,Manual,Europe,1,20000,0
11355,75,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,1,40000,0
11356,37,2-5 Miles,Partial College,M,0,S,1,0,Manual,Pacific,0,10000,1
11357,38,2-5 Miles,Partial College,M,0,S,1,0,Manual,Pacific,0,10000,1
11358,39,0-1 Miles,Partial College,F,0,S,1,0,Manual,Pacific,0,10000,1
11359,39,0-1 Miles,Partial College,M,0,S,1,0,Manual,Pacific,0,10000,1
11360,39,2-5 Miles,Partial College,M,1,S,1,0,Manual,Pacific,0,10000,1
11361,40,0-1 Miles,High School,F,1,M,2,0,Manual,Pacific,0,10000,0
11362,40,0-1 Miles,High School,M,0,M,2,0,Manual,Pacific,0,10000,0
11363,40,0-1 Miles,High School,M,0,S,2,0,Manual,Pacific,0,10000,1
11364,38,2-5 Miles,High School,F,0,S,0,1,Manual,Pacific,1,10000,1
11365,38,1-2 Miles,High School,F,0,S,0,1,Manual,Pacific,1,10000,1
11366,38,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Pacific,0,20000,0
11367,39,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Pacific,0,20000,0
11368,39,1-2 Miles,High School,M,0,S,0,1,Manual,Pacific,1,10000,1
11369,39,0-1 Miles,Bachelors,F,0,M,0,0,Clerical,Pacific,0,20000,0
11370,39,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Pacific,0,20000,0
11371,39,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Pacific,0,20000,0
11372,39,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Pacific,0,20000,1
11373,74,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,1,30000,0
11374,74,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Europe,1,30000,0
11375,74,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,1,30000,0
11376,74,0-1 Miles,Graduate Degree,M,1,S,0,0,Clerical,Europe,1,40000,0
11377,57,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,4,30000,0
11378,57,2-5 Miles,High School,F,0,S,1,1,Manual,Europe,1,10000,1
11379,58,2-5 Miles,High School,M,1,M,1,1,Manual,Europe,1,10000,1
11380,59,1-2 Miles,Partial College,M,1,S,1,0,Manual,Europe,2,20000,1
11381,58,2-5 Miles,Partial College,F,1,M,1,0,Manual,Europe,2,20000,1
11382,60,2-5 Miles,Partial College,M,1,M,1,0,Manual,Europe,2,20000,1
11383,57,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,3,30000,0
11384,57,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,3,30000,0
11385,57,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Europe,3,30000,0
11386,57,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,3,30000,0
11387,58,0-1 Miles,Graduate Degree,F,1,S,0,0,Clerical,Europe,3,40000,1
11388,58,0-1 Miles,Graduate Degree,M,1,M,0,0,Clerical,Europe,3,40000,1
11389,47,2-5 Miles,High School,M,0,S,1,1,Manual,Europe,1,10000,0
11390,47,2-5 Miles,High School,F,0,S,1,1,Manual,Europe,1,10000,0
11391,47,0-1 Miles,High School,F,1,S,0,2,Manual,Europe,2,10000,0
11392,48,0-1 Miles,High School,M,1,S,0,2,Manual,Europe,2,10000,0
11393,49,0-1 Miles,High School,M,1,S,0,2,Manual,Europe,2,10000,0
11394,48,0-1 Miles,High School,M,1,S,0,2,Manual,Europe,2,10000,1
11395,47,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,0,30000,1
11396,48,0-1 Miles,High School,M,0,M,1,2,Manual,Europe,2,10000,0
11397,48,0-1 Miles,Partial College,F,0,S,1,0,Manual,Europe,0,20000,0
11398,48,0-1 Miles,Bachelors,M,1,S,0,0,Clerical,Europe,0,30000,1
11399,48,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,1,30000,0
11400,48,0-1 Miles,Graduate Degree,M,1,S,0,0,Clerical,Europe,0,40000,1
11401,48,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
11402,48,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
11403,49,0-1 Miles,Graduate Degree,F,1,S,0,0,Clerical,Europe,0,40000,1
11404,66,0-1 Miles,Partial College,F,0,S,2,0,Manual,Europe,3,10000,0
11405,66,0-1 Miles,Partial College,F,0,S,2,0,Manual,Europe,3,10000,0
11406,65,2-5 Miles,Partial College,F,1,M,1,0,Manual,Europe,2,20000,1
11407,65,0-1 Miles,Partial College,M,1,M,1,0,Manual,Europe,2,20000,0
11408,64,0-1 Miles,High School,M,0,M,2,1,Manual,Europe,2,10000,0
11409,50,0-1 Miles,High School,F,1,S,1,2,Manual,Europe,2,10000,1
11410,49,2-5 Miles,Partial College,M,1,M,0,1,Manual,Europe,1,20000,1
11411,64,2-5 Miles,Partial College,M,0,M,1,2,Professional,Europe,3,80000,0
11412,63,10+ Miles,Partial College,F,1,S,1,2,Professional,Europe,4,80000,1
11413,63,2-5 Miles,Partial College,F,0,M,1,2,Professional,Europe,4,80000,1
11414,64,10+ Miles,Partial College,M,1,S,1,2,Professional,Europe,4,80000,1
11415,73,10+ Miles,Partial College,M,0,S,2,0,Professional,Europe,5,90000,0
11416,73,2-5 Miles,Partial High School,F,1,M,4,1,Skilled Manual,Europe,3,60000,1
11417,73,10+ Miles,High School,F,1,M,2,1,Professional,Europe,5,70000,1
11418,73,10+ Miles,Partial College,M,0,S,2,0,Professional,Europe,5,90000,0
11419,73,0-1 Miles,Graduate Degree,M,1,M,4,4,Management,Europe,3,150000,0
11420,71,10+ Miles,Bachelors,M,1,M,4,3,Management,Europe,2,100000,1
11421,71,5-10 Miles,Bachelors,F,1,M,4,4,Management,Europe,3,110000,1
11422,71,5-10 Miles,Bachelors,M,1,M,3,4,Management,Europe,4,170000,1
11423,63,2-5 Miles,Partial College,F,0,M,1,2,Professional,Europe,4,80000,1
11424,64,10+ Miles,Partial College,F,1,M,2,2,Professional,Europe,4,80000,0
11425,63,10+ Miles,High School,F,1,M,2,2,Professional,Europe,4,90000,1
11426,64,10+ Miles,Bachelors,M,1,M,4,4,Management,Europe,3,110000,0
11427,64,10+ Miles,Partial College,F,1,M,2,5,Professional,Europe,2,110000,1
11428,64,10+ Miles,Bachelors,F,1,S,2,5,Management,Europe,2,120000,1
11429,65,10+ Miles,Partial College,M,1,M,2,1,Professional,Europe,4,80000,1
11430,65,10+ Miles,High School,F,1,M,2,1,Professional,Europe,4,90000,0
11431,65,10+ Miles,Partial College,M,1,M,2,5,Professional,Europe,4,110000,1
11432,66,10+ Miles,High School,F,1,M,2,2,Professional,Europe,4,80000,1
11433,66,2-5 Miles,High School,M,0,M,2,2,Professional,Europe,5,80000,1
11434,66,0-1 Miles,Partial College,M,1,M,4,5,Professional,Europe,5,170000,0
11435,68,10+ Miles,Partial College,F,1,S,4,4,Management,Europe,3,100000,0
11436,67,10+ Miles,Partial College,F,0,M,4,5,Management,Europe,3,160000,0
11437,68,10+ Miles,High School,M,1,M,3,1,Management,Europe,4,90000,0
11438,68,0-1 Miles,High School,F,1,M,4,5,Management,Europe,4,130000,0
11439,69,5-10 Miles,High School,F,0,M,3,1,Management,Europe,4,90000,1
11440,70,5-10 Miles,Partial High School,M,0,M,2,0,Skilled Manual,Europe,5,80000,0
11441,70,5-10 Miles,Partial High School,F,0,M,2,0,Skilled Manual,Europe,5,90000,0
11442,70,10+ Miles,Partial High School,M,1,M,2,0,Skilled Manual,Europe,5,90000,0
11443,41,2-5 Miles,Bachelors,F,0,S,4,0,Professional,Pacific,0,60000,1
11444,41,10+ Miles,Bachelors,F,1,M,3,0,Professional,Pacific,0,70000,1
11445,43,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,70000,1
11446,43,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,70000,1
11447,43,10+ Miles,Bachelors,F,1,M,4,0,Professional,Pacific,0,70000,1
11448,42,10+ Miles,Bachelors,M,1,S,3,0,Professional,Pacific,0,80000,1
11449,43,10+ Miles,Bachelors,M,1,M,3,0,Professional,Pacific,0,80000,1
11450,42,0-1 Miles,High School,M,1,S,4,5,Management,Pacific,4,130000,1
11451,43,10+ Miles,Bachelors,M,0,S,4,0,Professional,Pacific,0,70000,1
11452,44,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,80000,1
11453,44,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,80000,1
11454,43,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,80000,1
11455,43,10+ Miles,High School,M,1,M,2,5,Management,Pacific,0,100000,1
11456,43,10+ Miles,Partial High School,M,1,M,4,5,Professional,Pacific,5,120000,1
11457,44,10+ Miles,Bachelors,F,1,M,3,0,Professional,Pacific,0,90000,1
11458,44,10+ Miles,High School,F,1,M,2,5,Management,Pacific,0,100000,0
11459,45,10+ Miles,Bachelors,F,0,S,3,0,Professional,Pacific,0,80000,1
11460,45,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,90000,1
11461,45,10+ Miles,Bachelors,M,0,S,3,0,Professional,Pacific,0,90000,1
11462,46,10+ Miles,High School,F,1,M,4,5,Management,Pacific,0,110000,1
11463,46,10+ Miles,High School,F,0,M,4,5,Management,Pacific,0,110000,0
11464,46,10+ Miles,Bachelors,M,1,M,4,0,Professional,Pacific,0,90000,1
11465,47,10+ Miles,Bachelors,M,0,M,4,0,Professional,Pacific,0,90000,1
11466,46,10+ Miles,Partial High School,M,1,M,4,5,Management,Pacific,0,150000,0
11467,48,0-1 Miles,Graduate Degree,M,1,M,4,5,Management,Pacific,1,170000,0
11468,42,1-2 Miles,Bachelors,F,1,M,0,1,Skilled Manual,Europe,1,40000,1
11469,44,1-2 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,10000,0
11470,44,0-1 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,1
11471,44,2-5 Miles,Partial College,F,1,S,1,0,Clerical,Europe,0,30000,0
11472,54,5-10 Miles,Bachelors,M,1,S,2,2,Professional,Pacific,3,60000,1
11473,37,1-2 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,20000,0
11474,38,1-2 Miles,Partial High School,M,1,S,2,0,Manual,Europe,0,20000,0
11475,39,1-2 Miles,High School,M,0,S,1,0,Manual,Europe,0,30000,0
11476,43,1-2 Miles,Bachelors,F,1,M,0,1,Skilled Manual,Europe,1,40000,0
11477,44,1-2 Miles,High School,M,0,S,1,0,Manual,Europe,0,30000,0
11478,45,2-5 Miles,High School,M,0,S,1,0,Manual,Europe,0,30000,0
11479,44,1-2 Miles,Bachelors,M,1,M,0,1,Skilled Manual,Europe,1,40000,1
11480,45,1-2 Miles,Bachelors,F,1,M,0,1,Skilled Manual,Europe,1,40000,1
11481,44,1-2 Miles,Bachelors,F,1,M,0,1,Skilled Manual,Europe,1,40000,1
11482,45,1-2 Miles,High School,F,0,S,1,0,Manual,Europe,0,30000,1
11483,45,0-1 Miles,Bachelors,M,1,M,1,1,Skilled Manual,Europe,1,40000,1
11484,46,0-1 Miles,Partial College,M,1,S,0,2,Clerical,Europe,2,40000,1
11485,45,0-1 Miles,Partial College,M,0,M,0,2,Clerical,Europe,2,40000,1
11486,46,1-2 Miles,Partial High School,F,1,S,2,0,Manual,Europe,0,10000,0
11487,46,1-2 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,10000,0
11488,46,1-2 Miles,Partial High School,M,1,S,2,0,Manual,Europe,0,20000,1
11489,47,1-2 Miles,Partial High School,F,0,S,2,0,Manual,Europe,0,20000,1
11490,47,0-1 Miles,Partial High School,M,0,S,2,0,Manual,Europe,0,20000,0
11491,46,0-1 Miles,Partial High School,M,0,M,2,0,Manual,Europe,0,20000,1
11492,46,2-5 Miles,High School,M,0,S,1,0,Manual,Europe,0,30000,1
11493,47,1-2 Miles,Partial College,F,1,S,0,2,Clerical,Europe,2,40000,1
11494,47,1-2 Miles,Partial College,M,1,S,0,2,Clerical,Europe,2,40000,1
11495,46,1-2 Miles,Partial College,M,1,S,1,2,Clerical,Europe,2,40000,0
11496,47,0-1 Miles,Partial College,M,1,S,2,2,Clerical,Europe,2,40000,1
11497,47,1-2 Miles,Partial College,F,1,S,2,2,Clerical,Europe,2,40000,0
11498,44,1-2 Miles,Partial College,M,1,S,2,3,Clerical,North America,3,40000,0
11499,43,1-2 Miles,Partial College,M,1,S,2,3,Clerical,North America,3,40000,0
11500,43,0-1 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,0,40000,0
11501,42,1-2 Miles,Partial College,F,1,S,2,3,Clerical,North America,3,40000,0
11502,43,0-1 Miles,Partial College,M,1,S,1,4,Clerical,North America,4,40000,0
11503,87,1-2 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,North America,1,50000,0
11504,86,0-1 Miles,Bachelors,F,1,M,1,0,Skilled Manual,North America,1,40000,0
11505,51,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,0,60000,0
11506,51,0-1 Miles,Graduate Degree,M,0,S,0,0,Skilled Manual,North America,0,60000,0
11507,51,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,0,60000,0
11508,51,1-2 Miles,Graduate Degree,F,1,S,0,0,Skilled Manual,North America,0,60000,0
11509,64,5-10 Miles,Bachelors,F,1,M,1,0,Skilled Manual,North America,1,30000,0
11510,64,1-2 Miles,Bachelors,M,1,M,1,0,Skilled Manual,North America,1,30000,0
11511,64,2-5 Miles,Bachelors,M,1,M,1,0,Skilled Manual,North America,1,30000,0
11512,63,1-2 Miles,Partial High School,F,1,S,2,0,Manual,North America,3,20000,1
11513,63,1-2 Miles,Partial High School,F,0,S,2,0,Manual,North America,3,20000,1
11514,63,2-5 Miles,High School,M,1,M,1,0,Clerical,North America,1,30000,0
11515,64,2-5 Miles,High School,F,1,M,1,0,Clerical,North America,1,30000,1
11516,63,2-5 Miles,High School,F,1,M,1,0,Clerical,North America,1,30000,1
11517,63,0-1 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11518,62,0-1 Miles,Partial College,M,1,M,1,0,Clerical,North America,1,40000,0
11519,63,1-2 Miles,Partial College,M,1,M,1,0,Clerical,North America,1,40000,0
11520,62,0-1 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11521,62,0-1 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11522,62,0-1 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,North America,5,80000,1
11523,61,0-1 Miles,Partial College,M,1,M,1,0,Clerical,North America,1,40000,1
11524,62,1-2 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11525,62,0-1 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,1
11526,61,1-2 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,1
11527,61,1-2 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11528,60,1-2 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,1
11529,60,1-2 Miles,Partial College,M,1,M,1,0,Clerical,North America,1,40000,1
11530,60,1-2 Miles,Partial College,M,1,M,1,0,Clerical,North America,1,40000,0
11531,61,0-1 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,1
11532,61,1-2 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11533,60,1-2 Miles,Partial College,F,1,M,1,0,Clerical,North America,1,40000,0
11534,59,1-2 Miles,Graduate Degree,M,1,S,0,0,Skilled Manual,North America,4,60000,1
11535,59,0-1 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,North America,4,60000,1
11536,59,1-2 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,North America,4,60000,1
11537,59,0-1 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,North America,4,60000,1
11538,58,0-1 Miles,Graduate Degree,F,0,S,0,0,Skilled Manual,North America,4,60000,1
11539,58,1-2 Miles,Graduate Degree,M,1,M,0,0,Skilled Manual,North America,4,60000,1
11540,59,1-2 Miles,Graduate Degree,M,1,S,0,0,Skilled Manual,North America,4,60000,1
11541,58,0-1 Miles,Graduate Degree,M,0,S,0,0,Skilled Manual,North America,4,60000,1
11542,49,0-1 Miles,Partial College,M,0,S,0,1,Manual,Europe,1,20000,0
11543,50,2-5 Miles,Partial College,F,1,M,1,1,Manual,Europe,1,20000,0
11544,49,1-2 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,1,30000,0
11545,49,0-1 Miles,Bachelors,M,1,M,0,0,Clerical,Europe,1,30000,0
11546,50,2-5 Miles,Bachelors,F,1,M,0,1,Clerical,Europe,1,30000,1
11547,50,0-1 Miles,Graduate Degree,F,1,M,0,0,Clerical,Europe,0,40000,1
11548,49,0-1 Miles,Graduate Degree,M,1,S,0,0,Clerical,Europe,0,40000,1
11549,49,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,0,40000,1
11550,49,0-1 Miles,Bachelors,F,1,S,0,0,Clerical,Europe,0,40000,1
11551,50,0-1 Miles,High School,M,1,S,1,3,Manual,Europe,3,10000,0
11552,50,1-2 Miles,Partial College,M,0,S,1,1,Manual,Europe,1,20000,0
11553,50,2-5 Miles,Partial College,F,1,M,1,1,Manual,Europe,1,20000,0
11554,91,0-1 Miles,High School,F,1,S,2,0,Manual,Europe,4,10000,0
11555,91,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,1,40000,0
11556,50,2-5 Miles,Partial College,M,1,M,1,1,Manual,Europe,1,20000,0
11557,51,1-2 Miles,Bachelors,F,0,S,0,1,Clerical,Europe,1,30000,0
11558,50,0-1 Miles,Bachelors,M,0,S,0,1,Clerical,Europe,1,30000,0
11559,50,0-1 Miles,Bachelors,M,0,S,1,1,Clerical,Europe,1,30000,0
11560,50,1-2 Miles,Bachelors,F,0,S,1,1,Clerical,Europe,1,30000,0
11561,51,0-1 Miles,Partial High School,F,1,S,2,5,Manual,Europe,5,10000,1
11562,51,2-5 Miles,High School,M,1,M,1,1,Manual,Europe,1,20000,0
11563,52,2-5 Miles,High School,M,0,S,1,1,Manual,Europe,1,20000,0
11564,51,0-1 Miles,High School,M,0,S,2,1,Manual,Europe,1,20000,1
11565,51,0-1 Miles,High School,M,1,S,0,2,Manual,Europe,2,20000,0
11566,50,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,0,40000,0
11567,50,0-1 Miles,Bachelors,F,1,M,0,0,Clerical,Europe,0,40000,0
11568,51,0-1 Miles,High School,F,1,S,0,2,Manual,Europe,2,20000,1
11569,51,2-5 Miles,Bachelors,M,1,M,1,1,Clerical,Europe,1,30000,0
11570,52,0-1 Miles,Bachelors,F,1,M,2,1,Skilled Manual,Europe,1,30000,1
11571,51,0-1 Miles,Bachelors,M,1,M,2,1,Skilled Manual,Europe,1,30000,1
11572,52,0-1 Miles,Bachelors,M,1,M,2,1,Skilled Manual,Europe,1,30000,1
11573,52,0-1 Miles,High School,F,1,S,1,2,Manual,Europe,2,20000,0
11574,52,0-1 Miles,High School,F,1,S,1,2,Manual,Europe,2,20000,0
11575,52,0-1 Miles,High School,M,1,S,2,2,Manual,Europe,2,20000,1
11576,53,0-1 Miles,Bachelors,M,1,M,2,1,Skilled Manual,Europe,1,30000,1
11577,52,0-1 Miles,Bachelors,F,1,M,2,1,Skilled Manual,Europe,1,30000,1
11578,53,0-1 Miles,Partial High School,F,1,S,2,2,Manual,Europe,3,10000,1
11579,53,0-1 Miles,High School,M,1,S,1,3,Manual,Europe,3,20000,0
11580,84,2-5 Miles,Bachelors,M,1,M,1,0,Skilled Manual,Europe,1,30000,0
11581,51,0-1 Miles,Bachelors,F,1,M,0,0,Professional,Europe,0,40000,0
11582,54,0-1 Miles,Partial College,F,1,S,0,2,Clerical,Europe,2,30000,1
11583,52,0-1 Miles,Partial College,F,1,S,0,2,Clerical,Europe,2,30000,1
11584,52,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,0
11585,53,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,0
11586,52,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,0
11587,53,0-1 Miles,Partial College,M,1,S,2,2,Clerical,Europe,2,30000,1
11588,53,0-1 Miles,Partial College,F,0,M,2,2,Clerical,Europe,2,30000,1
11589,53,0-1 Miles,Bachelors,F,1,M,0,0,Skilled Manual,Europe,1,40000,0
11590,54,0-1 Miles,Partial College,F,1,S,2,2,Clerical,Europe,2,30000,1
11591,54,0-1 Miles,Partial College,F,1,S,0,3,Clerical,Europe,3,30000,1
11592,39,2-5 Miles,High School,M,0,S,1,0,Manual,Europe,0,20000,1
11593,40,2-5 Miles,High School,M,1,S,1,0,Manual,Europe,0,20000,1
11594,38,0-1 Miles,High School,M,1,S,2,4,Manual,Europe,4,20000,0
11595,38,0-1 Miles,High School,M,1,S,3,5,Manual,Europe,5,20000,0
11596,54,0-1 Miles,Bachelors,M,1,M,0,0,Skilled Manual,Europe,1,40000,0
11597,40,0-1 Miles,Partial College,F,1,S,2,3,Clerical,Europe,3,30000,0
11598,39,0-1 Miles,Partial College,F,1,S,3,3,Clerical,Europe,3,30000,1
